END_ID,START_ID,comment,acceptanceProbability
2-s2.0-85185338542,54795858400,Needs more clarity.,0.207
2-s2.0-85185338542,58493622400,Interesting findings.,0.658
2-s2.0-85185244599,10042880200,Needs more clarity.,0.31
2-s2.0-85185244599,35328048900,Interesting findings.,0.678
2-s2.0-85185244599,58385530100,Needs more clarity.,0.239
2-s2.0-85181747596,58627840900,Interesting findings.,0.392
2-s2.0-85181747596,57217137770,Needs more clarity.,0.33
2-s2.0-85181747596,57216291805,Great paper!,0.196
2-s2.0-85181247722,37115550500,Needs more clarity.,0.275
2-s2.0-85181247722,57213154695,Needs more clarity.,0.079
2-s2.0-85181247722,8859426300,Needs more clarity.,0.443
2-s2.0-85181707564,57219172907,Needs more clarity.,0.761
2-s2.0-85181707564,58694727800,Interesting findings.,0.724
2-s2.0-85181707564,58564142000,Interesting findings.,0.324
2-s2.0-85181243236,56673404100,Great paper!,0.739
2-s2.0-85181243236,57219439596,Interesting findings.,0.481
2-s2.0-85181243236,57938202800,Great paper!,0.853
2-s2.0-85181869817,57188820223,Great paper!,0.672
2-s2.0-85181869817,55943370700,Needs more clarity.,0.239
2-s2.0-85181869817,58505237200,Needs more clarity.,0.824
2-s2.0-85181239146,58605662000,Needs more clarity.,0.128
2-s2.0-85181239146,55731303900,Great paper!,0.01
2-s2.0-85181239146,24376591700,Needs more clarity.,0.122
2-s2.0-85181944663,57204513857,Needs more clarity.,0.458
2-s2.0-85181944663,57205290509,Needs more clarity.,0.715
2-s2.0-85181944663,58887950700,Needs more clarity.,0.969
2-s2.0-85185550958,57908644700,Great paper!,0.069
2-s2.0-85185550958,57219117788,Great paper!,0.432
2-s2.0-85185550958,58605084700,Great paper!,0.434
2-s2.0-85181254127,57219458812,Needs more clarity.,0.055
2-s2.0-85181254127,55945288700,Great paper!,0.272
2-s2.0-85181254127,58838609000,Interesting findings.,0.455
2-s2.0-85181232476,57223416660,Interesting findings.,0.772
2-s2.0-85181232476,57909752000,Needs more clarity.,0.77
2-s2.0-85181232476,58894662800,Interesting findings.,0.877
2-s2.0-85180368622,57205413549,Interesting findings.,0.304
2-s2.0-85180368622,58837802000,Interesting findings.,0.94
2-s2.0-85180368622,58179641700,Great paper!,0.391
2-s2.0-85182418756,57219688514,Interesting findings.,0.589
2-s2.0-85182418756,58489585000,Needs more clarity.,0.055
2-s2.0-85182418756,58431605600,Needs more clarity.,0.558
2-s2.0-85181934224,57202047335,Interesting findings.,0.734
2-s2.0-85181934224,57200659168,Great paper!,0.39
2-s2.0-85181934224,57420426800,Great paper!,0.017
2-s2.0-85183462128,58880177900,Interesting findings.,0.255
2-s2.0-85183462128,55658311600,Needs more clarity.,0.545
2-s2.0-85183462128,58885465000,Interesting findings.,0.13
2-s2.0-85181243295,6603663168,Great paper!,0.278
2-s2.0-85181243295,57210825045,Great paper!,0.153
2-s2.0-85181243295,57202707655,Needs more clarity.,1.0
2-s2.0-85185332569,58642058100,Interesting findings.,0.484
2-s2.0-85185332569,7203054836,Interesting findings.,0.232
2-s2.0-85185332569,57396998200,Great paper!,0.568
2-s2.0-85182101855,57202429489,Great paper!,0.48
2-s2.0-85182101855,57189033413,Needs more clarity.,0.762
2-s2.0-85182101855,58747920500,Needs more clarity.,0.043
2-s2.0-85181247648,57214599253,Needs more clarity.,0.405
2-s2.0-85181247648,57222606042,Interesting findings.,0.924
2-s2.0-85181247648,57205725574,Great paper!,0.417
2-s2.0-85182096496,57220077584,Interesting findings.,0.729
2-s2.0-85182096496,55197339600,Needs more clarity.,0.396
2-s2.0-85182096496,57776919400,Needs more clarity.,0.203
2-s2.0-85173776870,58524361000,Interesting findings.,0.114
2-s2.0-85173776870,58843324800,Great paper!,0.956
2-s2.0-85173776870,58667923700,Great paper!,0.554
2-s2.0-85185484184,57226067172,Interesting findings.,0.153
2-s2.0-85185484184,24319858500,Needs more clarity.,0.625
2-s2.0-85185484184,57221681958,Interesting findings.,0.388
2-s2.0-85181907403,57671170900,Interesting findings.,0.46
2-s2.0-85181907403,57192483987,Great paper!,0.252
2-s2.0-85181907403,57202747980,Great paper!,0.144
2-s2.0-85181904256,9840056500,Interesting findings.,0.3
2-s2.0-85181904256,57215664019,Great paper!,0.01
2-s2.0-85181904256,58094595900,Needs more clarity.,0.757
2-s2.0-85181233494,58596823900,Interesting findings.,0.031
2-s2.0-85181233494,57193448100,Great paper!,0.005
2-s2.0-85181233494,58883738700,Interesting findings.,0.778
2-s2.0-85183465085,7102457022,Interesting findings.,0.844
2-s2.0-85183465085,57089625100,Great paper!,0.55
2-s2.0-85183465085,35783659400,Needs more clarity.,0.33
2-s2.0-85181902478,56218906800,Great paper!,0.015
2-s2.0-85181902478,57733265400,Great paper!,0.556
2-s2.0-85181902478,35278915800,Great paper!,0.852
2-s2.0-85181499873,57424719700,Interesting findings.,0.685
2-s2.0-85181499873,58478370400,Interesting findings.,0.534
2-s2.0-85181499873,57191540858,Needs more clarity.,0.88
2-s2.0-85181685202,58455609000,Great paper!,0.301
2-s2.0-85181685202,36939440100,Needs more clarity.,0.897
2-s2.0-85181685202,57451902900,Interesting findings.,0.753
2-s2.0-85181234626,57565774800,Great paper!,0.637
2-s2.0-85181234626,57390682500,Great paper!,0.934
2-s2.0-85181234626,58848533600,Needs more clarity.,0.174
2-s2.0-85177479751,57194575167,Needs more clarity.,0.511
2-s2.0-85177479751,55978428500,Great paper!,0.811
2-s2.0-85177479751,57437793700,Needs more clarity.,0.908
2-s2.0-85186118924,57224007765,Great paper!,0.393
2-s2.0-85186118924,7402933032,Interesting findings.,0.454
2-s2.0-85186118924,55873991000,Great paper!,0.193
2-s2.0-85181473154,7102686901,Great paper!,0.62
2-s2.0-85181473154,55606681800,Needs more clarity.,0.226
2-s2.0-85181473154,57205132302,Interesting findings.,0.347
2-s2.0-85180916370,27172406800,Needs more clarity.,0.072
2-s2.0-85180916370,57222963129,Needs more clarity.,0.189
2-s2.0-85180916370,58608080600,Needs more clarity.,0.054
2-s2.0-85181901552,57203007582,Needs more clarity.,0.678
2-s2.0-85181901552,55955721800,Interesting findings.,0.551
2-s2.0-85181901552,57222584635,Great paper!,0.685
2-s2.0-85181237108,6505761499,Great paper!,0.433
2-s2.0-85181237108,35570711700,Great paper!,0.946
2-s2.0-85181237108,58759720800,Great paper!,0.227
2-s2.0-85182101071,58636227600,Great paper!,0.195
2-s2.0-85182101071,7005379435,Needs more clarity.,0.735
2-s2.0-85182101071,55748131500,Great paper!,0.537
2-s2.0-85184517798,14054081900,Interesting findings.,0.957
2-s2.0-85184517798,58480768600,Great paper!,0.414
2-s2.0-85184517798,58798572000,Great paper!,0.495
2-s2.0-85180532348,56243664000,Needs more clarity.,0.237
2-s2.0-85180532348,57194522171,Needs more clarity.,0.476
2-s2.0-85180532348,58694215200,Great paper!,0.227
2-s2.0-85185292243,7202230574,Great paper!,0.531
2-s2.0-85185292243,54927046100,Needs more clarity.,0.01
2-s2.0-85185292243,57392351000,Great paper!,0.29
2-s2.0-85186118487,55455827200,Great paper!,0.315
2-s2.0-85186118487,55982115800,Great paper!,0.719
2-s2.0-85186118487,58402445000,Interesting findings.,0.102
2-s2.0-85184142684,57220178795,Great paper!,0.169
2-s2.0-85184142684,55589684700,Great paper!,0.632
2-s2.0-85184142684,58184698600,Interesting findings.,0.781
2-s2.0-85185269191,57918852700,Needs more clarity.,0.269
2-s2.0-85185269191,35742673000,Needs more clarity.,0.415
2-s2.0-85185269191,8556104600,Interesting findings.,0.514
2-s2.0-85180500113,57201448096,Great paper!,0.594
2-s2.0-85180500113,58872325300,Interesting findings.,0.867
2-s2.0-85180500113,58885745400,Interesting findings.,0.455
2-s2.0-85181068284,57191364250,Needs more clarity.,0.006
2-s2.0-85181068284,58839047900,Needs more clarity.,0.64
2-s2.0-85181068284,24764445800,Great paper!,0.154
2-s2.0-85184995987,58837805100,Interesting findings.,0.262
2-s2.0-85184995987,58294541500,Interesting findings.,0.88
2-s2.0-85184995987,57218673178,Great paper!,0.178
2-s2.0-85185294816,57224336910,Needs more clarity.,0.415
2-s2.0-85185294816,57190947103,Needs more clarity.,0.57
2-s2.0-85185294816,58837801600,Needs more clarity.,0.082
2-s2.0-85185538059,58615589200,Great paper!,0.666
2-s2.0-85185538059,57474389900,Interesting findings.,0.567
2-s2.0-85185538059,57203402262,Needs more clarity.,0.559
2-s2.0-85179080440,56967393800,Needs more clarity.,0.403
2-s2.0-85179080440,57202001055,Great paper!,0.075
2-s2.0-85179080440,57289511600,Great paper!,0.347
2-s2.0-85183205605,57763323800,Needs more clarity.,0.899
2-s2.0-85183205605,37046365700,Great paper!,0.884
2-s2.0-85183205605,58827156500,Great paper!,0.65
2-s2.0-85185809999,57646358800,Needs more clarity.,0.393
2-s2.0-85185809999,58162279400,Great paper!,0.666
2-s2.0-85185809999,57216361400,Great paper!,0.256
2-s2.0-85184362080,58093943100,Needs more clarity.,0.219
2-s2.0-85184362080,57209005037,Great paper!,0.1
2-s2.0-85184362080,58890615800,Needs more clarity.,0.664
2-s2.0-85180542960,58894364700,Needs more clarity.,0.393
2-s2.0-85180542960,58593569000,Needs more clarity.,0.088
2-s2.0-85180542960,57804203900,Great paper!,0.263
2-s2.0-85184477578,58900444900,Needs more clarity.,0.003
2-s2.0-85184477578,55880779900,Needs more clarity.,0.183
2-s2.0-85184477578,57200300148,Great paper!,0.34
2-s2.0-85179009891,57212493895,Interesting findings.,0.69
2-s2.0-85179009891,35277156700,Needs more clarity.,0.659
2-s2.0-85179009891,57194321667,Interesting findings.,0.104
2-s2.0-85185313011,57217224929,Great paper!,0.233
2-s2.0-85185313011,57202762234,Great paper!,0.326
2-s2.0-85185313011,58146714600,Great paper!,0.865
2-s2.0-85183454142,55729328400,Interesting findings.,0.432
2-s2.0-85183454142,58483091600,Needs more clarity.,0.916
2-s2.0-85183454142,57776010000,Great paper!,0.102
2-s2.0-85185814371,57216862644,Needs more clarity.,0.446
2-s2.0-85185814371,57218405654,Needs more clarity.,0.439
2-s2.0-85185814371,57390968100,Interesting findings.,0.27
2-s2.0-85185465532,58747672300,Interesting findings.,0.292
2-s2.0-85185465532,58855580500,Interesting findings.,0.949
2-s2.0-85185465532,57220534282,Interesting findings.,0.438
2-s2.0-85182913692,57215550407,Needs more clarity.,0.768
2-s2.0-85182913692,56175872300,Great paper!,0.262
2-s2.0-85182913692,6603541160,Interesting findings.,0.128
2-s2.0-85179389350,37064530100,Needs more clarity.,0.644
2-s2.0-85179389350,56818419600,Great paper!,0.542
2-s2.0-85179389350,36495674500,Interesting findings.,0.538
2-s2.0-85185846177,56344205500,Great paper!,0.611
2-s2.0-85185846177,57212406679,Interesting findings.,0.07
2-s2.0-85185846177,57210977681,Great paper!,0.242
2-s2.0-85185275121,57203745865,Needs more clarity.,0.327
2-s2.0-85185275121,58610744100,Great paper!,0.02
2-s2.0-85185275121,57579370300,Great paper!,0.827
2-s2.0-85185528521,57214095336,Great paper!,0.609
2-s2.0-85185528521,57214910848,Great paper!,0.068
2-s2.0-85185528521,56174850700,Great paper!,0.264
2-s2.0-85185273620,58873142900,Needs more clarity.,0.431
2-s2.0-85185273620,58787492800,Great paper!,0.484
2-s2.0-85185273620,57198978857,Needs more clarity.,0.314
2-s2.0-85185194758,58616008900,Great paper!,0.048
2-s2.0-85185194758,57197711325,Interesting findings.,0.831
2-s2.0-85185194758,57946948600,Needs more clarity.,0.47
2-s2.0-85186084674,58770727700,Needs more clarity.,0.894
2-s2.0-85186084674,57425123100,Great paper!,0.451
2-s2.0-85186084674,57281703900,Interesting findings.,0.439
2-s2.0-85183577996,55210059900,Interesting findings.,0.856
2-s2.0-85183577996,57302030100,Great paper!,0.039
2-s2.0-85183577996,57188747790,Interesting findings.,0.929
2-s2.0-85185535845,57223915468,Interesting findings.,0.759
2-s2.0-85185535845,58837814000,Interesting findings.,0.893
2-s2.0-85185535845,57191618971,Needs more clarity.,0.181
2-s2.0-85185312718,56669090600,Interesting findings.,0.132
2-s2.0-85185312718,55881883300,Interesting findings.,0.545
2-s2.0-85185312718,57210746901,Needs more clarity.,0.687
2-s2.0-85185532334,55499243400,Needs more clarity.,0.633
2-s2.0-85185532334,57190972542,Needs more clarity.,0.649
2-s2.0-85185532334,55756901000,Interesting findings.,0.473
2-s2.0-85184751018,57228297300,Great paper!,0.292
2-s2.0-85184751018,57208690549,Interesting findings.,0.482
2-s2.0-85184751018,9433927100,Needs more clarity.,0.06
2-s2.0-85184519709,55014350500,Great paper!,0.175
2-s2.0-85184519709,58854018000,Interesting findings.,0.51
2-s2.0-85184519709,56461260600,Needs more clarity.,0.835
2-s2.0-85185848112,58761675700,Interesting findings.,0.979
2-s2.0-85185848112,13906791300,Interesting findings.,0.579
2-s2.0-85185848112,57208627499,Needs more clarity.,0.546
2-s2.0-85182145167,7405402740,Interesting findings.,0.344
2-s2.0-85182145167,55993598600,Interesting findings.,0.872
2-s2.0-85182145167,57214765848,Great paper!,0.476
2-s2.0-85185835203,57206469197,Needs more clarity.,0.049
2-s2.0-85185835203,58538875600,Interesting findings.,0.053
2-s2.0-85185835203,58608119200,Needs more clarity.,0.649
2-s2.0-85185287743,57204002851,Needs more clarity.,0.854
2-s2.0-85185287743,58573435600,Needs more clarity.,0.046
2-s2.0-85185287743,57222637737,Great paper!,0.365
2-s2.0-85183998083,57216149536,Great paper!,0.089
2-s2.0-85183998083,57908915900,Needs more clarity.,0.955
2-s2.0-85183998083,58805942500,Interesting findings.,0.755
2-s2.0-85185840854,57203655795,Interesting findings.,0.712
2-s2.0-85185840854,57212546444,Great paper!,0.083
2-s2.0-85185840854,57075788400,Needs more clarity.,0.644
2-s2.0-85185282339,57216521414,Great paper!,0.241
2-s2.0-85185282339,57161459200,Great paper!,0.401
2-s2.0-85185282339,58796138100,Needs more clarity.,0.972
2-s2.0-85184071558,57254095800,Interesting findings.,0.681
2-s2.0-85184071558,58782567300,Needs more clarity.,0.549
2-s2.0-85184071558,57365327800,Great paper!,0.459
2-s2.0-85182395378,57211487836,Interesting findings.,0.542
2-s2.0-85182395378,55676713900,Great paper!,0.229
2-s2.0-85182395378,58664816000,Needs more clarity.,0.929
2-s2.0-85185581937,7004303360,Great paper!,0.863
2-s2.0-85185581937,57202762234,Needs more clarity.,0.988
2-s2.0-85185581937,55731864600,Needs more clarity.,0.756
2-s2.0-85185196409,58596179200,Great paper!,0.852
2-s2.0-85185196409,57266346000,Interesting findings.,0.952
2-s2.0-85185196409,36970333000,Needs more clarity.,0.352
2-s2.0-85179617179,57872723900,Great paper!,0.421
2-s2.0-85179617179,55577026300,Great paper!,0.323
2-s2.0-85179617179,13608002800,Interesting findings.,0.394
2-s2.0-85184248477,57218258121,Interesting findings.,0.546
2-s2.0-85184248477,8321315000,Needs more clarity.,0.967
2-s2.0-85184248477,57208282463,Great paper!,0.827
2-s2.0-85185884009,55904914500,Great paper!,0.324
2-s2.0-85185884009,58844789200,Great paper!,0.849
2-s2.0-85185884009,58611862600,Needs more clarity.,0.708
2-s2.0-85182891404,58902044000,Needs more clarity.,0.008
2-s2.0-85182891404,35228685900,Needs more clarity.,0.214
2-s2.0-85182891404,7403309861,Interesting findings.,0.366
2-s2.0-85184824720,58675962500,Great paper!,0.145
2-s2.0-85184824720,57222336756,Needs more clarity.,0.554
2-s2.0-85184824720,57221467704,Interesting findings.,0.528
2-s2.0-85179466658,58859831500,Great paper!,0.034
2-s2.0-85179466658,57204686255,Great paper!,0.881
2-s2.0-85179466658,36945037100,Interesting findings.,0.929
2-s2.0-85185289037,58842984700,Interesting findings.,0.11
2-s2.0-85185289037,57193448100,Needs more clarity.,0.507
2-s2.0-85185289037,57985782500,Great paper!,0.374
2-s2.0-85185310993,7601547847,Needs more clarity.,0.674
2-s2.0-85185310993,58871638300,Interesting findings.,0.925
2-s2.0-85185310993,16306893000,Needs more clarity.,0.14
2-s2.0-85184342897,55260896700,Great paper!,0.467
2-s2.0-85184342897,57215487236,Needs more clarity.,0.678
2-s2.0-85184342897,57220181195,Interesting findings.,0.072
2-s2.0-85185608461,57211252663,Great paper!,0.891
2-s2.0-85185608461,58548820200,Great paper!,0.309
2-s2.0-85185608461,57225088865,Needs more clarity.,0.888
2-s2.0-85185197049,57217092901,Interesting findings.,0.654
2-s2.0-85185197049,57218313871,Great paper!,0.817
2-s2.0-85185197049,57215558528,Needs more clarity.,0.759
2-s2.0-85184586401,58553620800,Needs more clarity.,0.433
2-s2.0-85184586401,58657336300,Interesting findings.,0.154
2-s2.0-85184586401,57192381608,Interesting findings.,0.7
2-s2.0-85183577318,57194409909,Needs more clarity.,0.02
2-s2.0-85183577318,58822998100,Needs more clarity.,0.441
2-s2.0-85183577318,57762911500,Great paper!,0.502
2-s2.0-85185832192,58203819400,Needs more clarity.,0.57
2-s2.0-85185832192,57194147260,Great paper!,0.667
2-s2.0-85185832192,58444039300,Interesting findings.,0.799
2-s2.0-85181118530,57208320375,Interesting findings.,0.032
2-s2.0-85181118530,58850917700,Great paper!,0.133
2-s2.0-85181118530,57218481600,Interesting findings.,0.69
2-s2.0-85183978030,58303947800,Interesting findings.,0.814
2-s2.0-85183978030,58787034300,Interesting findings.,0.356
2-s2.0-85183978030,35220331000,Needs more clarity.,0.591
2-s2.0-85184388530,58785657400,Great paper!,0.6
2-s2.0-85184388530,58001285800,Needs more clarity.,0.18
2-s2.0-85184388530,56032074500,Needs more clarity.,0.544
2-s2.0-85185313465,57193223214,Great paper!,0.309
2-s2.0-85185313465,58168928000,Needs more clarity.,0.303
2-s2.0-85185313465,55839338900,Great paper!,0.151
2-s2.0-85186118831,58842238400,Interesting findings.,0.208
2-s2.0-85186118831,57837900200,Needs more clarity.,0.596
2-s2.0-85186118831,49661672900,Interesting findings.,0.052
2-s2.0-85184570081,57219342370,Interesting findings.,0.496
2-s2.0-85184570081,57372937100,Great paper!,0.888
2-s2.0-85184570081,57857948600,Needs more clarity.,0.502
2-s2.0-85184221031,58118779100,Needs more clarity.,0.088
2-s2.0-85184221031,58277852400,Great paper!,0.611
2-s2.0-85184221031,57202776812,Interesting findings.,0.408
2-s2.0-85185179460,58297520500,Great paper!,0.999
2-s2.0-85185179460,57109977700,Needs more clarity.,0.107
2-s2.0-85185179460,58643576200,Interesting findings.,0.459
2-s2.0-85185268230,58895481700,Great paper!,0.884
2-s2.0-85185268230,57658355500,Great paper!,0.613
2-s2.0-85185268230,57219050862,Great paper!,0.782
2-s2.0-85182029381,57868472300,Great paper!,0.096
2-s2.0-85182029381,57220204277,Needs more clarity.,0.685
2-s2.0-85182029381,56575379300,Great paper!,0.215
2-s2.0-85182565590,57371954900,Needs more clarity.,0.217
2-s2.0-85182565590,58870532100,Interesting findings.,0.511
2-s2.0-85182565590,58023758500,Interesting findings.,0.305
2-s2.0-85184999772,57464319800,Interesting findings.,0.162
2-s2.0-85184999772,8387881600,Needs more clarity.,0.29
2-s2.0-85184999772,58041028600,Great paper!,0.569
