START_ID,journal,volume,year,END_ID
2-s2.0-85182894788,Ecological Informatics,80,2024,153
2-s2.0-85181812138,International Journal of Heat and Mass Transfer,222,2024,79
2-s2.0-85186128016,Medical Image Analysis,94,2024,155
2-s2.0-85182468868,Friction,12,2024,128
2-s2.0-85184587113,Tribology International,193,2024,125
2-s2.0-85186118672,Measurement Science and Technology,35,2024,127
2-s2.0-85182734996,International Journal of Heat and Mass Transfer,222,2024,79
2-s2.0-85182508062,Progress in Energy and Combustion Science,102,2024,133
2-s2.0-85184857045,Journal of Hydraulic Engineering,150,2024,156
2-s2.0-85184153665,Friction,12,2024,128
2-s2.0-85185534964,Journal of the Mechanics and Physics of Solids,186,2024,157
2-s2.0-85184802337,Tribology International,193,2024,125
2-s2.0-85184138887,Journal of Building Engineering,84,2024,74
2-s2.0-85182577936,Ecological Informatics,80,2024,153
2-s2.0-85181954432,Engineering Applications of Artificial Intelligence,131,2024,68
2-s2.0-85183865987,Journal of Building Engineering,84,2024,74
2-s2.0-85183960898,Journal of Energy Chemistry,92,2024,96
2-s2.0-85185170744,Atmospheric Research,301,2024,93
2-s2.0-85183857600,Journal of Building Engineering,84,2024,74
2-s2.0-85186124933,"Resources, Conservation and Recycling",204,2024,136
2-s2.0-85185000120,Annals of Nuclear Energy,199,2024,95
2-s2.0-85181926606,Engineering Applications of Artificial Intelligence,131,2024,68
2-s2.0-85186075923,Bioactive Materials,35,2024,158
2-s2.0-85182942224,IEEE Transactions on Applied Superconductivity,34,2024,70
2-s2.0-85182515453,Journal of Building Engineering,84,2024,74
2-s2.0-85185713122,Nano Energy,123,2024,135
2-s2.0-85182464043,Friction,12,2024,128
2-s2.0-85182220199,Friction,12,2024,128
2-s2.0-85182510546,Pattern Recognition,149,2024,130
2-s2.0-85185190188,Journal of Energy Chemistry,92,2024,96
2-s2.0-85185405919,Electric Power Systems Research,230,2024,159
2-s2.0-85185882705,Journal of Luminescence,269,2024,160
2-s2.0-85185164876,Fuel,363,2024,86
2-s2.0-85185399583,Thin-Walled Structures,198,2024,132
2-s2.0-85185176973,International Journal of Thermal Sciences,199,2024,161
2-s2.0-85185885931,Applied Energy,361,2024,134
2-s2.0-85184493903,Applied Mathematical Modelling,129,2024,162
2-s2.0-85182151808,Friction,12,2024,128
2-s2.0-85185844342,Journal of Construction Engineering and Management,150,2024,163
2-s2.0-85185719511,Measurement Science and Technology,35,2024,127
2-s2.0-85185511965,"Resources, Conservation and Recycling",204,2024,136
2-s2.0-85185567505,Colloids and Surfaces A: Physicochemical and Engineering Aspects,687,2024,164
2-s2.0-85181825001,Desalination,574,2024,111
2-s2.0-85185891476,Energy,293,2024,165
2-s2.0-85179138009,Applied Mathematics and Computation,467,2024,166
2-s2.0-85184311317,Applied Energy,360,2024,134
2-s2.0-85181562523,IEEE Transactions on Applied Superconductivity,34,2024,70
2-s2.0-85183517628,Journal of Algebra,644,2024,167
2-s2.0-85185305655,Journal of Energy Storage,84,2024,168
2-s2.0-85184020002,Catena,238,2024,169
2-s2.0-85162924531,IEEE Transactions on Industrial Electronics,71,2024,101
2-s2.0-85179825024,IEEE Transactions on Applied Superconductivity,34,2024,70
2-s2.0-85185846036,International Journal of Solids and Structures,292,2024,170
2-s2.0-85183459265,Journal of Colloid and Interface Science,660,2024,121
2-s2.0-85181833656,Fuel,362,2024,86
2-s2.0-85177025305,Journal of Industrial and Engineering Chemistry,132,2024,171
2-s2.0-85180374654,Separation and Purification Technology,334,2024,66
2-s2.0-85185201665,Science of the Total Environment,920,2024,172
2-s2.0-85182922919,Environmental Research,247,2024,102
2-s2.0-85183327639,Journal of Physics D: Applied Physics,57,2024,113
2-s2.0-85185474933,Applied Energy,360,2024,134
2-s2.0-85184613513,Applied Energy,360,2024,134
2-s2.0-85176908121,Journal of Materials Science and Technology,179,2024,65
2-s2.0-85178892020,Friction,12,2024,128
2-s2.0-85184520067,Journal of Energy Storage,84,2024,168
2-s2.0-85161639971,Journal of Environmental Sciences (China),139,2024,37
2-s2.0-85168599159,Friction,12,2024,128
2-s2.0-85164225854,Journal of Environmental Sciences (China),139,2024,37
2-s2.0-85184993232,Sensors and Actuators A: Physical,369,2024,173
2-s2.0-85184998361,Journal of Energy Storage,84,2024,168
2-s2.0-85185839198,Neurocomputing,578,2024,174
2-s2.0-85185560216,Journal of Energy Storage,85,2024,168
2-s2.0-85184780624,Journal of Hazardous Materials,467,2024,175
2-s2.0-85185392752,Composite Structures,334,2024,176
2-s2.0-85178664499,Expert Systems with Applications,241,2024,39
2-s2.0-85178446936,Friction,12,2024,128
2-s2.0-85184818327,Journal of Energy Storage,84,2024,168
2-s2.0-85181140725,Signal Processing,218,2024,177
2-s2.0-85178389380,Friction,12,2024,128
2-s2.0-85183327828,Journal of Physics D: Applied Physics,57,2024,113
2-s2.0-85185847307,Neurocomputing,579,2024,174
2-s2.0-85181981842,Journal of Building Engineering,83,2024,74
2-s2.0-85181909743,Fuel,362,2024,86
2-s2.0-85181532008,Information Fusion,105,2024,80
2-s2.0-85184135622,Linear Algebra and Its Applications,687,2024,178
2-s2.0-85160022758,Journal of Environmental Sciences (China),139,2024,37
2-s2.0-85185553095,Journal of Hazardous Materials,468,2024,175
2-s2.0-85179681471,Friction,12,2024,128
2-s2.0-85183448676,Acta Psychologica Sinica,56,2024,179
2-s2.0-85185275497,Energy,293,2024,165
2-s2.0-85184061086,Applied Thermal Engineering,243,2024,137
2-s2.0-85184065166,Applied Thermal Engineering,243,2024,137
2-s2.0-85185888841,Knowledge-Based Systems,290,2024,180
2-s2.0-85163524779,IEEE Transactions on Industrial Electronics,71,2024,101
2-s2.0-85185446281,Energy,293,2024,165
2-s2.0-85181554942,IEEE Transactions on Applied Superconductivity,34,2024,70
2-s2.0-85180992517,Pattern Recognition,149,2024,130
2-s2.0-85180003109,Separation and Purification Technology,334,2024,66
2-s2.0-85185534180,Energy,293,2024,165
2-s2.0-85184013994,Applied Thermal Engineering,243,2024,137
2-s2.0-85185196353,Journal of Energy Storage,84,2024,168
2-s2.0-85183617715,Chemical Engineering Science,287,2024,115
2-s2.0-85184784138,Journal of Hazardous Materials,467,2024,175
2-s2.0-85175845306,Environmental Science and Ecotechnology,19,2024,41
2-s2.0-85185563216,Cancer Letters,587,2024,181
2-s2.0-85185893844,Science of the Total Environment,921,2024,172
2-s2.0-85162925159,IEEE Transactions on Industrial Electronics,71,2024,101
2-s2.0-85183316435,Atmospheric Research,300,2024,93
2-s2.0-85175308457,European Journal of Operational Research,314,2024,182
2-s2.0-85186123698,International Journal of Solids and Structures,292,2024,170
2-s2.0-85185295943,Chemical Engineering Science,288,2024,115
2-s2.0-85185886528,Knowledge-Based Systems,289,2024,180
2-s2.0-85185530126,Applied Thermal Engineering,243,2024,137
2-s2.0-85181927506,Journal of Building Engineering,83,2024,74
2-s2.0-85184772409,Journal of Hazardous Materials,467,2024,175
2-s2.0-85180008530,Separation and Purification Technology,334,2024,66
2-s2.0-85177038595,IEEE Journal of Selected Topics in Quantum Electronics,30,2024,183
2-s2.0-85162638577,IEEE Transactions on Industrial Electronics,71,2024,101
2-s2.0-85185836203,Engineering Structures,305,2024,184
2-s2.0-85180474553,Separation and Purification Technology,334,2024,66
2-s2.0-85179680997,Friction,12,2024,128
2-s2.0-85175571986,Environmental Science and Ecotechnology,19,2024,41
2-s2.0-85184843160,Journal of Energy Storage,84,2024,168
2-s2.0-85185728610,Applied Energy,360,2024,134
2-s2.0-85185603072,Energy,293,2024,165
2-s2.0-85185843262,Knowledge-Based Systems,289,2024,180
2-s2.0-85184991527,Journal of Energy Storage,84,2024,168
2-s2.0-85163531154,IEEE Transactions on Industrial Electronics,71,2024,101
2-s2.0-85180346681,IEEE Transactions on Applied Superconductivity,34,2024,70
2-s2.0-85175298646,Environmental Science and Ecotechnology,19,2024,41
2-s2.0-85185410156,Colloids and Surfaces A: Physicochemical and Engineering Aspects,687,2024,164
2-s2.0-85184862319,Journal of Hazardous Materials,467,2024,175
2-s2.0-85162849595,IEEE Transactions on Industrial Electronics,71,2024,101
2-s2.0-85182607088,Sensors and Actuators B: Chemical,405,2024,185
2-s2.0-85177801850,Expert Systems with Applications,240,2024,39
2-s2.0-85182282454,Journal of Physics Condensed Matter,36,2024,120
2-s2.0-85184668525,Neurocomputing,577,2024,174
2-s2.0-85181521733,Journal of Hydraulic Engineering,150,2024,156
2-s2.0-85185702802,Knowledge-Based Systems,289,2024,180
2-s2.0-85176116729,Particuology,88,2024,186
2-s2.0-85184495806,Applied Thermal Engineering,243,2024,137
2-s2.0-85184764835,Swarm and Evolutionary Computation,86,2024,187
2-s2.0-85185721121,Theoretical and Applied Fracture Mechanics,130,2024,188
2-s2.0-85185829418,Swarm and Evolutionary Computation,86,2024,187
2-s2.0-85185311488,Composites Part B: Engineering,274,2024,189
2-s2.0-85185556722,Water Research,253,2024,190
2-s2.0-85185275508,Journal of Power Sources,598,2024,191
2-s2.0-85185533569,Journal of Constructional Steel Research,215,2024,192
2-s2.0-85185471153,Internet of Things (Netherlands),25,2024,193
2-s2.0-85184842125,Advanced Engineering Informatics,60,2024,194
2-s2.0-85185161461,Thin-Walled Structures,197,2024,132
2-s2.0-85184516056,Accident Analysis and Prevention,198,2024,131
2-s2.0-85186118106,Sustainable Cities and Society,103,2024,195
2-s2.0-85184842635,National Science Review,11,2024,196
2-s2.0-85185563020,Chemical Engineering Journal,485,2024,197
2-s2.0-85186096308,Life Metabolism,3,2024,198
2-s2.0-85185966820,Bioactive Materials,34,2024,158
2-s2.0-85185559744,Engineering Structures,304,2024,184
2-s2.0-85185538600,Tunnelling and Underground Space Technology,146,2024,199
2-s2.0-85184842032,Journal of Constructional Steel Research,215,2024,192
2-s2.0-85181404263,Journal of Molecular Structure,1301,2024,200
2-s2.0-85185174620,Electric Power Systems Research,229,2024,159
2-s2.0-85185567255,Journal of Environmental Chemical Engineering,12,2024,201
2-s2.0-85186066064,Inverse Problems,40,2024,202
2-s2.0-85184995365,Science of the Total Environment,919,2024,172
2-s2.0-85186120370,Chemical Engineering Journal,485,2024,197
2-s2.0-85185925501,Journal of Geophysics and Engineering,21,2024,203
2-s2.0-85185832290,Computers and Electronics in Agriculture,219,2024,204
2-s2.0-85185399533,Engineering Structures,304,2024,184
2-s2.0-85185158556,"Resources, Conservation and Recycling",203,2024,136
2-s2.0-85185177738,Applied Energy,359,2024,134
2-s2.0-85185572030,Water Research,253,2024,190
2-s2.0-85184753171,Engineering Failure Analysis,158,2024,205
2-s2.0-85184900350,Energy Policy,187,2024,206
2-s2.0-85185908852,Analysis and Mathematical Physics,14,2024,207
2-s2.0-85185792964,International Journal of Electrical and Computer Engineering,14,2024,208
2-s2.0-85185918929,Bulletin of Electrical Engineering and Informatics,13,2024,209
2-s2.0-85185828877,Chemical Engineering Journal,485,2024,197
2-s2.0-85185256114,Combustion and Flame,262,2024,210
2-s2.0-85185795710,Bioorganic Chemistry,145,2024,211
2-s2.0-85184620613,Energy,292,2024,165
2-s2.0-85185814637,International Journal of Multiphase Flow,174,2024,212
2-s2.0-85184567694,Microchemical Journal,199,2024,213
2-s2.0-85185703614,Renewable Energy,224,2024,214
2-s2.0-85185783003,International Journal of Applied Earth Observation and Geoinformation,128,2024,215
2-s2.0-85182897262,Journal of Alloys and Compounds,979,2024,216
2-s2.0-85185191587,Journal of Asian Economics,91,2024,217
2-s2.0-85184989799,Journal of Non-Crystalline Solids,629,2024,218
2-s2.0-85185417603,"The Belt and Road City: Geopolitics, Urbanization, and China's Search for a New International Order",,2024,219
2-s2.0-85185474346,Combustion and Flame,262,2024,210
2-s2.0-85184915241,Journal of Banking and Finance,161,2024,220
2-s2.0-85185402855,Theoretical and Applied Fracture Mechanics,130,2024,188
2-s2.0-85184523365,Automation in Construction,160,2024,221
2-s2.0-85185453640,Applied Thermal Engineering,242,2024,137
2-s2.0-85185392282,Journal of Environmental Chemical Engineering,12,2024,201
2-s2.0-85185328339,Water Research,253,2024,190
2-s2.0-85185158653,Journal of Energy Storage,83,2024,168
2-s2.0-85184842287,Tunnelling and Underground Space Technology,146,2024,199
2-s2.0-85185563578,Waste Management,177,2024,222
2-s2.0-85185532552,Engineering Structures,304,2024,184
2-s2.0-85184780979,NDT and E International,143,2024,223
2-s2.0-85184741525,Corrosion Science,229,2024,224
2-s2.0-85184591317,Journal of Loss Prevention in the Process Industries,88,2024,225
2-s2.0-85185684040,Statistics and Computing,34,2024,226
2-s2.0-85185848642,Engineering Applications of Artificial Intelligence,130,2024,68
2-s2.0-85185306374,Ad Hoc Networks,156,2024,227
2-s2.0-85184768555,Computerized Medical Imaging and Graphics,113,2024,228
2-s2.0-85184776727,Combustion and Flame,262,2024,210
2-s2.0-85185194847,Soil Dynamics and Earthquake Engineering,179,2024,229
2-s2.0-85185845095,Sustainable Energy Technologies and Assessments,64,2024,230
2-s2.0-85186122007,IEEE Robotics and Automation Letters,9,2024,231
2-s2.0-85185533999,Engineering Structures,304,2024,184
2-s2.0-85184990643,Science of the Total Environment,919,2024,172
2-s2.0-85184772806,Safety Science,172,2024,232
2-s2.0-85185005801,Journal of Environmental Chemical Engineering,12,2024,201
2-s2.0-85184516083,Cold Regions Science and Technology,220,2024,233
2-s2.0-85184810643,Energy,292,2024,165
2-s2.0-85184668898,Mechanical Systems and Signal Processing,211,2024,234
2-s2.0-85185830101,Water Research,253,2024,190
2-s2.0-85186082736,Public Health,229,2024,235
2-s2.0-85184828573,Sustainable Cities and Society,103,2024,195
2-s2.0-85184752666,Computers and Geotechnics,168,2024,236
2-s2.0-85185179295,Neural Networks,172,2024,237
2-s2.0-85186120973,Aerospace Science and Technology,147,2024,238
2-s2.0-85185841124,Computer Methods and Programs in Biomedicine,247,2024,239
2-s2.0-85185529771,Chemical Engineering Journal,485,2024,197
2-s2.0-85185270676,International Journal of Solids and Structures,291,2024,170
2-s2.0-85184761154,Journal of Environmental Chemical Engineering,12,2024,201
2-s2.0-85184522610,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1061,2024,240
2-s2.0-85185562561,Chemical Engineering Journal,485,2024,197
2-s2.0-85185470365,Chinese Journal of Physics,88,2024,241
2-s2.0-85185883002,Chemical Engineering Journal,485,2024,197
2-s2.0-85185881583,Engineering Structures,304,2024,184
2-s2.0-85184620780,Energy,292,2024,165
2-s2.0-85184665132,Progress in Nuclear Energy,169,2024,242
2-s2.0-85186143826,Gongcheng Kexue Xuebao/Chinese Journal of Engineering,46,2024,243
2-s2.0-85184563937,Teaching and Teacher Education,141,2024,244
2-s2.0-85185529641,Swarm and Evolutionary Computation,86,2024,187
2-s2.0-85184613330,Biochemical and Biophysical Research Communications,702,2024,245
2-s2.0-85184781373,Internet of Things (Netherlands),25,2024,193
2-s2.0-85184997459,Science of the Total Environment,919,2024,172
2-s2.0-85183974326,Journal of Energy Storage,83,2024,168
2-s2.0-85182382576,IEEE Transactions on Power Electronics,39,2024,246
2-s2.0-85182520940,Tribology International,192,2024,125
2-s2.0-85184050104,Journal of Hydrology: Regional Studies,52,2024,247
2-s2.0-85183862848,Corrosion Science,229,2024,224
2-s2.0-85183452856,Applied Radiation and Isotopes,206,2024,248
2-s2.0-85182521987,"Resources, Conservation and Recycling",203,2024,136
2-s2.0-85184003481,Journal of Computational Physics,502,2024,249
2-s2.0-85183669230,Measurement Science and Technology,35,2024,127
2-s2.0-85184143706,Computerized Medical Imaging and Graphics,113,2024,228
2-s2.0-85183947199,Engineering Failure Analysis,158,2024,205
2-s2.0-85183011457,Thin-Walled Structures,197,2024,132
2-s2.0-85184018162,Artificial Intelligence,329,2024,250
2-s2.0-85184151292,Accident Analysis and Prevention,198,2024,131
2-s2.0-85183046144,"Resources, Conservation and Recycling",203,2024,136
2-s2.0-85184468111,Microchemical Journal,199,2024,213
2-s2.0-85182510451,"Resources, Conservation and Recycling",203,2024,136
2-s2.0-85183622668,Measurement Science and Technology,35,2024,127
2-s2.0-85184025529,Progress in Organic Coatings,189,2024,251
2-s2.0-85182515461,Carbohydrate Polymers,329,2024,78
2-s2.0-85184151962,Engineering Structures,304,2024,184
2-s2.0-85184137795,Engineering Structures,304,2024,184
2-s2.0-85183786536,Journal of Affective Disorders,350,2024,252
2-s2.0-85182896553,Journal of Materials Processing Technology,325,2024,129
2-s2.0-85182934118,Applied Thermal Engineering,242,2024,137
2-s2.0-85182363831,IEEE Transactions on Power Electronics,39,2024,246
2-s2.0-85184071148,Computers and Operations Research,164,2024,253
2-s2.0-85184469846,Journal of Affective Disorders,350,2024,252
2-s2.0-85183969957,Automation in Construction,160,2024,221
2-s2.0-85182367362,Explorations in Economic History,92,2024,254
2-s2.0-85183541508,Applied Thermal Engineering,242,2024,137
2-s2.0-85183966685,Mechanical Systems and Signal Processing,211,2024,234
2-s2.0-85183454019,Nuclear Engineering and Design,419,2024,255
2-s2.0-85182730142,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1061,2024,240
2-s2.0-85184039051,Chinese Chemical Letters,35,2024,256
2-s2.0-85184065857,Energy,292,2024,165
2-s2.0-85183901176,International Journal of Approximate Reasoning,167,2024,257
