name,ID,domain
Optimization,00000870,computerscience
Boreholes,00000871,computerscience
Dissociation,00000872,computerscience
Dispersions,00000873,computerscience
Graphene,00000874,computerscience
Regression analysis,00000875,computerscience
Adaptive filtering,00000876,computerscience
Adaptive filters,00000877,computerscience
Cranes,00000878,computerscience
Bifurcation (mathematics),00000879,computerscience
Drops,00000880,computerscience
Fluidic devices,00000881,computerscience
Ion exchange,00000882,computerscience
Ion exchange membranes,00000883,computerscience
Positive ions,00000884,computerscience
Binary mixtures,00000885,computerscience
Linear transformations,00000886,computerscience
Antagonistic interactions,00000887,computerscience
Critical current density (superconductivity),00000888,computerscience
High temperature superconductors,00000889,computerscience
climate effect,00000890,computerscience
human activity,00000891,computerscience
Electric drives,00000892,computerscience
Voltage control,00000893,computerscience
Accelerator magnets,00000894,computerscience
Aluminum alloys,00000895,computerscience
Deterioration,00000896,computerscience
Elastic moduli,00000897,computerscience
Fiber optic sensors,00000898,computerscience
Insulating materials,00000899,computerscience
Insulation,00000900,computerscience
Environmental impact,00000901,computerscience
Gas emissions,00000902,computerscience
Cesium compounds,00000903,computerscience
Carbon capture,00000904,computerscience
Cements,00000905,computerscience
Biodegradation,00000906,computerscience
Biogeochemistry,00000907,computerscience
Atmospheric pressure,00000908,computerscience
Stem cells,00000909,computerscience
Temperature,00000910,computerscience
Brittle fracture,00000911,computerscience
Cladding (coating),00000912,computerscience
Energy storage,00000913,computerscience
Dissolved Organic Matter,00000914,computerscience
Environmental Pollutants,00000915,computerscience
Ethinyl Estradiol,00000916,computerscience
Carrier mobility,00000917,computerscience
Tribology,00000918,computerscience
Beijing,00000919,computerscience
Signal detection,00000920,computerscience
Amplifier technologies,00000921,computerscience
Digital lock-in amplifier,00000922,computerscience
Cogeneration plants,00000923,computerscience
Earnings,00000924,computerscience
Electric energy storage,00000925,computerscience
Closed loop control systems,00000926,computerscience
Continuous time systems,00000927,computerscience
Anchorages (foundations),00000928,computerscience
Bridge cables,00000929,computerscience
Carbon fiber reinforced plastics,00000930,computerscience
Cast iron,00000931,computerscience
Moisture,00000932,computerscience
Coherent imaging,00000933,computerscience
Coherent snapshot compressed imaging,00000934,computerscience
Composite phase,00000935,computerscience
Histology,00000936,computerscience
Nanogenerators,00000937,computerscience
Polarization-maintaining fiber,00000938,computerscience
Single mode fibers,00000939,computerscience
Infill drilling,00000940,computerscience
Cooling,00000941,computerscience
Information fusion,00000942,computerscience
Eigen-value,00000943,computerscience
Hermitian matrices,00000944,computerscience
Acetaminophen,00000945,computerscience
Atmospheric movements,00000946,computerscience
Reservoirs (water),00000947,computerscience
Adhesion phenomena,00000948,computerscience
Knowledge management,00000949,computerscience
Flexible manipulators,00000950,computerscience
Coatings,00000951,computerscience
Delamination,00000952,computerscience
Network architecture,00000953,computerscience
Semantic Web,00000954,computerscience
Composite membranes,00000955,computerscience
Crosslinking,00000956,computerscience
Backpropagation,00000957,computerscience
Decay (organic),00000958,computerscience
II-VI semiconductors,00000959,computerscience
STAT5 protein,00000960,computerscience
acute myeloid leukemia,00000961,computerscience
Air quality models,00000962,computerscience
CO emissions,00000963,computerscience
Demilitarized zones,00000964,computerscience
Condition monitoring,00000965,computerscience
Magnetic leakage,00000966,computerscience
Climatology,00000967,computerscience
Nonlinear programming,00000968,computerscience
Battery,00000969,computerscience
Compression stability,00000970,computerscience
Evolutionary algorithms,00000971,computerscience
Farms,00000972,computerscience
Industrial robots,00000973,computerscience
Linear systems,00000974,computerscience
Ductile fracture,00000975,computerscience
Coagulation,00000976,computerscience
Membrane fouling,00000977,computerscience
Ophthalmology,00000978,computerscience
Prosthetics,00000979,computerscience
Tissue,00000980,computerscience
Constrained optimization,00000981,computerscience
Masonry construction,00000982,computerscience
Actinides,00000983,computerscience
Complexation,00000984,computerscience
Bond strength (chemical),00000985,computerscience
Chemical mechanical polishing,00000986,computerscience
Ionic strength,00000987,computerscience
Explosions,00000988,computerscience
Diaphragms,00000989,computerscience
Electrolysis,00000990,computerscience
Electrolytic cells,00000991,computerscience
Computational linguistics,00000992,computerscience
Natural language processing systems,00000993,computerscience
ACE,00000994,computerscience
Capacitance,00000995,computerscience
Induction motors,00000996,computerscience
Linear motors,00000997,computerscience
Motion control,00000998,computerscience
Winding,00000999,computerscience
Encoding (symbols),00001000,computerscience
Immunology,00001001,computerscience
Dynamic models,00001002,computerscience
Amplification,00001003,computerscience
Attribute reduction,00001004,computerscience
Energy gap,00001005,computerscience
Free energy,00001006,computerscience
Phase transitions,00001007,computerscience
Equivalence classes,00001008,computerscience
Formal verification,00001009,computerscience
Constrained devices,00001010,computerscience
Fish,00001011,computerscience
Fisheries,00001012,computerscience
Fishways,00001013,computerscience
Cognitive process,00001014,computerscience
Conversation text,00001015,computerscience
Emotion,00001016,computerscience
Air entrainment,00001017,computerscience
Fluidized beds,00001018,computerscience
Bond strength (materials),00001019,computerscience
Military applications,00001020,computerscience
Unmanned surface vehicles,00001021,computerscience
Biomaterials,00001022,computerscience
Metabolism,00001023,computerscience
Pathology,00001024,computerscience
Addition reactions,00001025,computerscience
Bromine compounds,00001026,computerscience
Iron compounds,00001027,computerscience
Floors,00001028,computerscience
Bending (deformation),00001029,computerscience
Bending (forming),00001030,computerscience
Curing,00001031,computerscience
"Accidents, Traffic",00001032,computerscience
Attention,00001033,computerscience
Automobile Driving,00001034,computerscience
Air conditioning,00001035,computerscience
Chemical bonds,00001036,computerscience
Electrospinning,00001037,computerscience
Ground state,00001038,computerscience
Computational geometry,00001039,computerscience
Crystal structure,00001040,computerscience
Hydrogen storage,00001041,computerscience
ABAQUS,00001042,computerscience
Stress-strain curves,00001043,computerscience
Lanthanum compounds,00001044,computerscience
Electric connectors,00001045,computerscience
Electric power transmission networks,00001046,computerscience
Bismuth,00001047,computerscience
Electrochemical sensors,00001048,computerscience
Data reduction,00001049,computerscience
Inverse problems,00001050,computerscience
MIMO systems,00001051,computerscience
Crystallites,00001052,computerscience
Gallium compounds,00001053,computerscience
Absorption spectroscopy,00001054,computerscience
Cotton,00001055,computerscience
Discriminant analysis,00001056,computerscience
Cyclic loads,00001057,computerscience
Earthquake engineering,00001058,computerscience
Corrosion fatigue,00001059,computerscience
Chemisorption,00001060,computerscience
Hydrophobicity,00001061,computerscience
Surface properties,00001062,computerscience
carbon emission,00001063,computerscience
Lubricating oils,00001064,computerscience
Crystallization,00001065,computerscience
Iron alloys,00001066,computerscience
Coal deposits,00001067,computerscience
Occupational risks,00001068,computerscience
Cognitive ability,00001069,computerscience
Antibiotics,00001070,computerscience
Boring machines (machine tools),00001071,computerscience
Construction equipment,00001072,computerscience
Greenhouse gases,00001073,computerscience
Mianzhu,00001074,computerscience
Sichuan,00001075,computerscience
Crack detection,00001076,computerscience
Distillation,00001077,computerscience
NASA,00001078,computerscience
Data acquisition,00001079,computerscience
Digital arithmetic,00001080,computerscience
Cooling systems,00001081,computerscience
Electric vehicles,00001082,computerscience
Machine design,00001083,computerscience
Model predictive control,00001084,computerscience
Land use,00001085,computerscience
Risk management,00001086,computerscience
Causal inferences,00001087,computerscience
Construction safety,00001088,computerscience
Ammonia,00001089,computerscience
Biodegradability,00001090,computerscience
Electric conductivity,00001091,computerscience
Freezing,00001092,computerscience
Frequency domain analysis,00001093,computerscience
Blade gear,00001094,computerscience
